OverallQual,CentralAir_Y,Exterior2nd_VinylSd,BsmtExposure_No,FullBath,Fireplaces,RoofStyle_Gable,FireplaceQu_Ex,MSZoning_RL,1stFlrSF,GarageFinish_0,Baths,FireplaceQu_Gd,Foundation_CBlock,BsmtQual_Gd,YearBuilt,RoofStyle_Hip,GarageCond_TA,KitchenQual_Ex,TotRmsAbvGrd,Neighborhood_NridgHt,HeatingQC_Ex,has_OpenPorchSF,MSSubClass_30,YearRemodAdd,GarageArea,LotShape_IR1,LotShape_Reg,Foundation_PConc,TotalBsmtSF,BsmtExposure_Gd,HouseStyle_2Story,GarageType_0,Electrical_SBrkr,GarageQual_TA,has_WoodDeckSF,GarageType_Attchd,GarageType_BuiltIn,GarageYrBlt,ExterQual_Ex,BsmtFinSF1,MasVnrArea,MSZoning_RM,BsmtQual_Ex,SaleType_WD,GarageType_Detchd,GarageQual_0,Neighborhood_StoneBr,open_outside_areas,GarageCars,HeatingQC_TA,ExterQual_TA,PavedDrive_Y,PavedDrive_N,roominess,HalfBath,SaleCondition_Partial,ExterQual_Gd,GarageCond_0,BsmtFullBath,OpenPorchSF,BsmtFinType1_GLQ,MasVnrType_Stone,Foundation_BrkTil,MasVnrType_None,Exterior1st_VinylSd,BsmtQual_TA,WoodDeckSF,has_MasVnrArea,GarageFinish_Fin,KitchenQual_Gd,GrLivArea,MSSubClass_60,SaleType_New,CentralAir_N,LotFrontage,2ndFlrSF,BsmtUnfSF,KitchenQual_TA,Neighborhood_NoRidge,GarageFinish_Unf,LotArea,FireplaceQu_0,SalePrice
8,1,1,0,2,1,1,0,1,1143,0,2.5,1,0,0,2004,0,1,0,9,1,1,1,0,2005,852,0,1,1,1143,0,1,0,1,1,1,0,1,2004.0,0,0,344.0,0,1,1,0,0,0,1,3,0,0,1,0,274.77777777777777,1,0,1,0,0,151,0,0,0,0,1,0,192,1,0,1,2473,1,0,0,76.0,1330,1143,0,0,0,9591,0,317000
7,1,0,0,2,1,1,0,1,2207,0,3.0,1,1,1,1970,0,1,0,7,0,0,0,0,1989,576,0,1,0,1947,1,0,0,1,1,1,1,0,1970.0,0,912,287.0,0,0,1,0,0,0,1,2,1,1,1,0,315.2857142857143,0,0,0,0,1,0,1,0,0,0,0,0,301,1,0,0,2207,0,0,0,70.04995836802665,0,1035,1,0,0,19900,0,180000
7,1,1,0,2,0,1,0,1,1479,0,3.0,0,0,1,2003,0,1,0,7,0,1,1,0,2003,558,1,0,1,1453,0,0,0,1,1,1,1,0,2003.0,0,1013,167.0,0,0,1,0,0,0,1,2,0,0,1,0,211.28571428571428,0,0,1,0,1,29,1,0,0,0,1,0,144,1,0,1,1479,0,0,0,72.0,0,440,0,0,0,10665,1,226000
4,1,0,1,1,0,1,0,0,747,0,1.0,0,1,0,1945,0,1,0,4,0,0,0,1,1950,220,0,1,0,747,0,0,0,1,1,0,1,0,1945.0,0,0,0.0,1,0,1,0,0,0,0,1,1,1,1,0,186.75,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,747,0,0,0,47.0,0,747,1,0,1,4608,1,80000
7,1,0,1,2,1,1,0,1,1304,0,2.0,0,1,0,1953,0,1,0,7,0,0,1,0,1953,667,0,1,0,1304,0,0,0,1,1,0,1,0,1953.0,0,603,0.0,0,0,1,0,0,0,1,2,1,0,1,0,326.7142857142857,0,0,1,0,0,21,0,0,0,1,0,1,0,0,1,0,2287,0,0,0,81.0,983,701,1,0,0,15593,0,225000
7,1,0,0,2,2,1,0,1,2223,0,3.0,1,1,1,1973,0,1,0,8,0,1,0,0,1973,516,1,0,0,2223,1,0,0,1,1,1,1,0,1973.0,0,1880,1115.0,0,0,1,0,0,0,1,2,0,1,1,0,277.875,0,0,0,0,1,0,0,0,0,0,0,0,300,1,1,0,2223,0,0,0,95.0,0,343,1,0,0,13651,0,244000
4,1,0,1,1,0,1,0,1,845,0,2.0,0,1,0,1982,0,1,0,4,0,0,0,0,2006,360,0,1,0,845,0,0,0,1,1,0,0,0,1987.0,0,565,0.0,0,0,1,1,0,0,0,2,1,1,1,0,211.25,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,845,0,0,0,69.0,0,280,1,0,1,7599,1,129500
7,1,1,1,2,1,1,0,1,885,0,2.5,0,0,1,1998,0,1,0,7,0,0,1,0,1998,427,1,0,1,832,0,1,0,1,1,0,1,0,1998.0,0,0,40.0,0,0,1,0,0,0,1,2,0,1,1,0,245.42857142857142,1,0,0,0,0,94,0,0,0,0,1,0,0,1,1,0,1718,1,0,0,74.0,833,832,1,0,0,10141,0,185000
5,1,0,1,1,0,1,0,1,1086,0,2.0,0,1,0,1954,0,1,0,6,0,0,0,0,2003,490,0,1,0,1086,0,0,0,1,1,0,1,0,1989.0,0,320,104.0,0,0,1,0,0,0,0,2,0,1,1,0,181.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1086,0,0,0,85.0,0,404,1,0,1,10200,1,144900
3,0,1,1,2,0,0,0,0,840,0,2.0,0,1,0,1915,0,1,0,8,0,0,0,0,1950,379,0,1,0,840,0,1,0,1,1,0,0,0,1915.0,0,0,0.0,1,0,1,1,0,0,0,1,0,0,1,0,200.625,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1605,0,0,1,60.0,765,840,1,0,1,5790,1,107400
4,1,0,0,1,0,1,0,0,526,0,2.0,0,1,1,1973,0,1,0,5,0,0,1,0,1973,297,0,1,0,462,1,0,0,1,1,1,0,1,1973.0,0,462,0.0,1,0,1,0,0,0,1,1,1,1,1,0,197.6,0,0,0,0,1,101,1,0,0,1,0,0,120,0,0,0,988,0,0,0,21.0,462,0,1,0,1,1596,1,91000
4,1,1,1,1,0,1,0,1,952,0,1.0,0,1,0,1956,0,1,0,4,0,1,0,0,1956,283,1,0,0,952,0,0,0,0,1,0,0,0,1956.0,0,228,0.0,0,0,1,1,0,0,0,1,0,1,1,0,238.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,952,0,0,0,70.04995836802665,0,724,1,0,1,8475,1,135750
5,1,0,1,1,0,1,0,0,1072,0,2.0,0,1,0,1948,0,1,0,6,0,0,0,0,2001,240,0,1,0,672,0,0,0,1,1,0,0,0,1948.0,0,336,0.0,1,0,1,1,0,0,0,1,1,1,1,0,214.16666666666666,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1285,0,0,0,50.0,213,295,1,0,1,8635,1,127000
4,0,0,1,2,0,0,0,1,1768,1,2.0,0,1,0,1968,1,0,0,8,0,0,0,0,1968,0,0,1,0,1768,0,0,1,1,0,0,0,0,1978.5061638868744,0,0,0.0,0,0,1,0,1,0,0,0,1,1,1,0,221.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1768,0,0,1,72.0,0,1768,1,0,0,10778,1,136500
5,1,0,1,1,0,1,0,0,682,0,1.5,0,0,0,1910,0,1,0,5,0,0,0,0,1981,440,0,1,1,440,0,1,0,1,1,1,0,0,1966.0,0,0,0.0,1,0,1,1,0,0,1,2,0,1,1,0,246.0,1,0,0,0,0,0,0,0,0,1,0,1,74,0,0,0,1230,0,0,0,60.0,548,440,1,0,1,10440,1,110000
6,1,1,1,2,1,1,0,1,1182,0,2.5,1,1,1,1968,0,1,0,8,0,0,1,0,1968,509,0,1,0,896,0,1,0,1,1,0,1,0,1968.0,0,448,576.0,0,0,1,0,0,0,1,1,1,1,1,0,267.75,1,0,0,0,0,72,0,0,0,0,1,0,0,1,1,1,2142,1,0,0,100.0,960,448,0,0,0,13000,0,193500
6,1,1,1,2,0,0,0,0,1337,0,3.0,0,0,0,1998,1,1,0,5,0,1,1,0,1998,405,0,1,1,1237,0,0,0,1,1,0,1,0,1998.0,0,1201,443.0,1,1,1,0,0,0,1,2,0,1,1,0,267.4,0,0,0,0,1,199,1,0,0,0,1,0,0,1,1,0,1337,0,0,0,32.0,0,36,1,0,0,4500,1,153500
8,1,1,1,2,1,1,0,1,1563,0,2.0,1,0,1,2007,0,1,0,6,0,1,1,0,2007,758,0,1,1,1563,0,0,0,1,1,1,1,0,2007.0,0,33,468.0,0,0,1,0,0,0,1,3,0,1,1,0,260.5,0,0,0,0,0,99,1,1,0,0,1,0,144,1,0,1,1563,0,0,0,78.0,0,1530,0,0,0,10206,0,245000
5,1,0,1,1,0,1,0,1,1065,0,1.5,0,1,0,1960,0,1,0,6,0,0,0,0,1960,461,1,0,0,1065,0,0,0,1,1,1,0,0,1974.0,0,0,66.0,0,0,0,1,0,0,1,2,0,1,1,0,177.5,1,0,0,0,0,0,0,0,0,0,0,1,74,1,0,0,1065,0,0,0,80.0,0,1065,1,0,1,8892,1,126500
7,1,0,1,2,1,1,0,1,804,0,2.5,0,0,1,1995,0,1,0,7,0,0,1,0,1996,400,1,0,1,384,0,0,0,1,1,1,0,1,1995.0,0,0,22.0,0,0,1,0,0,0,1,2,0,1,1,0,210.57142857142858,1,0,0,0,0,72,0,0,0,0,0,0,120,1,1,0,1474,0,0,0,70.04995836802665,670,384,1,0,0,8530,0,168500
8,1,0,1,2,1,0,0,1,1301,0,2.5,0,1,1,1991,1,1,0,9,0,1,1,0,1992,462,0,1,0,1288,0,1,0,1,1,1,1,0,1991.0,0,0,284.0,0,0,1,0,0,0,1,2,0,0,1,0,268.55555555555554,1,0,1,0,0,82,0,0,0,0,0,0,127,1,0,1,2417,1,0,0,121.0,1116,1288,0,1,1,16059,0,260000
6,1,1,0,2,1,1,0,1,684,0,2.5,1,0,1,2005,0,1,0,6,0,1,1,0,2005,400,0,0,1,684,0,1,0,1,1,1,0,1,2005.0,0,0,0.0,0,0,1,0,0,0,1,2,0,0,1,0,260.0,1,0,1,0,0,38,0,0,0,1,1,0,100,0,1,1,1560,1,0,0,122.0,876,684,0,0,0,11911,0,174000
6,1,1,0,2,0,1,0,0,612,0,2.5,0,0,1,2009,0,1,0,4,0,1,1,0,2009,528,0,1,1,612,0,1,0,1,1,0,0,0,2009.0,0,0,76.0,0,0,0,1,0,0,1,2,0,0,1,0,306.0,1,1,1,0,0,234,0,1,0,0,1,0,0,1,0,1,1224,0,1,0,40.0,612,612,0,0,0,3951,1,164500
3,0,0,1,1,0,0,0,0,1013,1,1.0,0,1,0,1915,1,0,0,6,0,0,0,0,1982,0,1,0,0,1013,0,0,1,1,0,0,0,0,1978.5061638868744,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,254.33333333333334,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1526,0,0,1,105.0,0,1013,0,0,0,8470,1,85000
4,1,1,1,1,0,1,0,1,990,1,2.0,0,0,1,1994,0,0,0,5,0,1,0,0,1995,0,0,1,1,990,0,0,1,1,0,0,0,0,1978.5061638868744,0,588,0.0,0,0,1,0,1,0,0,0,0,1,1,0,198.0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,990,0,0,0,60.0,0,402,1,0,0,8070,1,123600
4,1,0,0,1,0,1,0,1,1040,0,1.0,0,0,0,1950,0,1,0,4,0,0,1,0,1950,420,0,1,0,0,0,0,0,0,1,0,0,0,1950.0,0,0,0.0,0,0,1,1,0,0,1,2,1,1,1,0,260.0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,1040,0,0,0,60.0,0,0,1,0,1,7200,1,109900
5,1,0,1,1,0,0,0,1,1235,0,1.0,0,1,0,1961,1,1,0,6,0,0,0,0,1961,480,0,1,0,1235,0,0,0,1,1,0,1,0,1961.0,0,600,203.0,0,0,1,0,0,0,0,2,1,1,1,0,205.83333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1235,0,0,0,85.0,0,635,1,0,1,8500,1,98600
5,1,0,1,1,0,1,0,1,964,0,2.0,0,0,1,1921,0,1,0,5,0,1,0,1,2006,432,1,0,0,876,0,0,0,1,1,0,0,0,1921.0,0,713,0.0,0,0,1,1,0,0,0,2,0,1,1,0,192.8,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,964,0,0,0,80.0,0,163,1,0,1,13360,1,163500
6,0,0,0,2,1,0,0,0,1260,0,2.5,1,0,0,1910,1,1,0,9,0,1,0,0,1998,506,0,1,0,1214,0,0,0,1,1,0,0,0,1900.0,0,1046,0.0,0,0,1,1,0,0,0,2,0,1,1,0,254.55555555555554,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2291,0,0,1,60.0,1031,168,1,0,1,7200,0,133900
6,1,1,1,2,0,1,0,1,905,0,3.5,0,0,1,1997,0,1,0,7,0,1,1,0,1997,684,1,0,1,824,0,1,0,1,1,0,1,0,1997.0,0,648,0.0,0,0,1,0,0,0,1,2,0,1,1,0,255.14285714285714,1,0,0,0,1,162,1,0,0,1,1,0,0,0,0,1,1786,1,0,0,69.0,881,176,0,0,0,9337,1,204750
6,1,1,1,2,1,1,0,1,680,0,2.5,0,0,1,1993,0,1,0,6,0,0,1,0,1993,420,0,0,1,680,0,1,0,1,1,1,0,1,1993.0,1,310,68.0,0,0,1,0,0,0,1,2,0,0,1,0,245.0,1,0,0,0,0,63,0,0,0,0,1,0,232,1,1,0,1470,1,0,0,70.04995836802665,790,370,1,0,0,9765,0,185000
7,1,1,0,2,0,1,0,1,1588,0,2.0,0,0,1,1999,0,1,0,6,0,1,1,0,1999,472,1,0,1,1588,0,0,0,1,1,1,1,0,1999.0,0,1162,183.0,0,0,1,0,0,0,1,2,0,0,1,0,264.6666666666667,0,0,1,0,0,29,0,0,0,0,1,0,158,1,0,1,1588,0,0,0,78.0,0,426,0,0,0,10264,1,214000
4,1,0,1,1,0,0,0,1,960,0,2.0,0,1,0,1965,1,1,0,6,0,0,0,0,1965,432,0,1,0,960,0,0,0,0,1,1,1,0,1965.0,0,520,48.0,0,0,1,0,0,0,1,1,1,1,0,0,160.0,0,0,0,0,1,0,0,0,0,0,0,1,120,1,1,0,960,0,0,0,73.0,0,440,1,0,0,10921,1,94750
5,0,0,1,1,0,1,0,1,835,0,1.0,0,0,0,1920,0,1,0,5,0,0,0,1,1950,366,0,1,0,458,0,0,0,1,0,0,0,0,1920.0,0,108,0.0,0,0,0,0,0,0,0,1,0,1,1,0,167.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,835,0,0,1,85.0,0,350,1,0,1,10625,1,83000
4,1,0,1,1,0,1,0,1,1225,1,2.5,0,1,0,1959,0,0,0,6,0,0,0,0,1959,0,1,0,0,950,0,0,1,1,0,1,0,0,1978.5061638868744,0,569,0.0,0,0,1,0,1,0,1,0,0,1,1,0,204.16666666666666,1,0,0,1,1,0,0,0,0,1,0,1,352,0,0,0,1225,0,0,0,77.0,0,381,1,0,0,9320,1,128950
6,1,0,0,2,2,1,0,1,1610,0,3.0,0,0,0,1977,0,1,0,6,0,0,1,0,2001,480,1,0,1,1610,0,0,0,1,1,1,1,0,1977.0,0,1200,28.0,0,0,1,0,0,0,1,2,0,1,1,0,268.3333333333333,0,0,0,0,1,68,0,0,0,0,0,1,168,1,0,1,1610,0,0,0,70.04995836802665,0,410,0,0,0,10603,0,205000
6,1,0,1,2,1,1,0,1,977,0,2.5,0,1,1,1985,0,1,0,7,0,0,1,0,1985,476,0,1,0,741,0,1,0,1,1,1,1,0,1985.0,0,0,336.0,0,0,1,0,0,0,1,2,1,0,1,0,247.42857142857142,1,0,1,0,0,46,0,0,0,0,0,0,192,1,1,1,1732,1,0,0,77.0,755,741,0,0,0,9206,0,178000
5,1,0,0,2,0,1,0,1,1535,0,2.0,0,0,0,1979,0,1,0,8,0,0,0,0,1979,410,0,1,0,0,0,0,0,1,1,0,1,0,1979.0,0,0,0.0,0,0,1,0,0,0,0,2,1,1,1,0,191.875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1535,0,0,0,64.0,0,0,1,0,1,7018,1,118964
7,1,1,1,2,0,1,0,1,1226,0,2.0,0,0,1,2009,0,1,0,6,0,1,1,0,2009,740,1,0,1,1226,0,0,0,1,1,0,1,0,2009.0,0,0,0.0,0,0,1,0,0,0,1,3,0,1,1,0,204.33333333333334,0,0,0,0,0,36,0,0,0,1,1,0,0,0,0,1,1226,0,0,0,94.0,0,1226,0,0,0,10402,1,198900
7,1,0,1,1,2,1,0,0,1226,0,1.5,0,0,0,1931,0,1,0,7,0,1,0,0,1950,240,0,1,1,1040,0,0,0,0,1,0,0,0,1951.0,0,224,600.0,1,0,1,1,0,0,0,1,0,1,1,0,259.7142857142857,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1818,0,0,0,70.04995836802665,592,816,1,0,1,7758,0,169500
8,1,1,1,2,1,0,0,0,1053,0,2.5,1,0,0,2003,1,1,0,9,0,1,1,0,2004,648,0,1,1,1053,0,1,0,1,1,1,1,0,2003.0,0,0,768.0,0,1,1,0,0,0,1,2,0,0,1,0,221.33333333333334,1,0,1,0,0,45,0,0,0,0,1,0,140,1,0,1,1992,1,0,0,75.0,939,1053,0,0,0,9375,0,250000
4,1,1,1,1,0,0,0,0,1047,0,1.0,0,0,0,1885,0,0,0,6,0,0,0,1,1995,273,0,1,0,641,0,0,0,1,0,0,0,0,1954.0,0,0,0.0,1,0,1,1,0,0,0,1,0,1,0,1,174.5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1047,0,0,0,60.0,0,641,1,0,1,10800,1,100000
5,1,1,1,1,0,1,0,0,789,0,1.0,0,1,0,1948,0,1,0,5,0,1,0,0,1950,250,0,1,0,789,0,0,0,1,1,0,0,0,1948.0,0,104,0.0,1,0,1,1,0,0,0,1,0,1,1,0,157.8,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,789,0,0,0,50.0,0,516,1,0,1,6000,1,115000
5,0,0,1,2,0,1,0,0,997,1,2.0,0,1,0,1919,0,0,0,7,0,0,0,0,2005,0,0,1,0,793,0,0,1,0,0,0,0,0,1978.5061638868744,0,0,0.0,1,0,1,0,1,0,0,0,1,1,0,1,216.71428571428572,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1517,0,0,1,85.0,520,793,0,0,0,8500,1,115000
6,1,0,1,2,1,0,0,1,1844,0,2.0,0,1,1,1977,1,1,0,7,0,1,1,0,1977,546,1,0,0,1844,0,0,0,1,1,0,1,0,1977.0,0,705,480.0,0,0,0,0,0,0,1,2,0,1,1,0,263.42857142857144,0,0,0,0,0,122,0,0,0,0,0,0,0,1,0,0,1844,0,0,0,105.0,0,1139,1,0,0,11751,0,190000
6,1,0,1,2,0,1,0,1,1216,0,2.0,0,1,0,1954,0,1,0,7,0,0,0,0,1972,325,0,1,0,994,0,0,0,1,1,1,1,0,1954.0,0,444,0.0,0,0,1,0,0,0,1,1,0,1,1,0,265.0,0,0,0,0,0,0,0,0,0,1,0,1,182,0,0,0,1855,0,0,0,75.0,639,550,1,0,1,9525,1,136900
7,1,1,1,2,1,1,0,1,774,0,2.5,0,0,1,2000,0,1,0,7,0,1,0,0,2000,400,1,0,1,384,0,0,0,1,1,1,0,1,2000.0,0,250,0.0,0,0,1,0,0,0,1,2,0,1,1,0,204.28571428571428,1,0,0,0,0,0,1,0,0,1,1,0,180,0,1,0,1430,0,0,0,70.04995836802665,656,134,1,0,0,7750,0,180000
7,1,1,0,2,1,1,0,1,1282,0,3.5,1,0,0,2007,0,1,1,10,0,1,1,0,2007,792,0,1,1,1264,0,1,0,1,1,1,0,1,2007.0,0,984,220.0,0,1,0,0,0,0,1,3,0,0,1,0,269.6,1,1,1,0,1,184,1,1,0,0,1,0,120,1,1,0,2696,1,1,0,77.0,1414,280,0,0,0,9965,0,383970
6,1,0,0,2,2,0,0,1,2259,0,3.0,1,1,1,1953,1,1,0,7,0,0,1,0,1953,450,0,1,0,1809,0,0,0,1,1,1,0,0,1953.0,0,35,184.0,0,0,0,0,0,0,1,2,1,1,1,0,322.7142857142857,0,0,0,0,1,120,0,0,0,0,0,0,166,1,0,1,2259,0,0,0,70.04995836802665,0,905,0,0,1,21000,0,217000
6,1,0,1,2,1,0,0,1,1436,0,3.5,0,1,0,1945,0,1,0,9,0,1,0,0,2002,180,1,0,0,1028,0,1,0,1,1,1,0,0,1945.0,0,774,0.0,0,0,1,1,0,0,1,1,0,1,1,0,257.77777777777777,1,0,0,0,1,0,0,0,0,1,0,1,224,0,0,1,2320,0,0,0,61.0,884,104,0,0,1,7259,0,259500
6,1,0,1,2,1,1,0,0,729,0,2.5,0,0,1,1999,0,1,0,5,0,0,1,0,1999,440,0,1,1,729,0,1,0,1,1,0,0,0,1999.0,0,419,1129.0,0,0,1,1,0,0,1,2,0,1,1,0,291.6,1,0,0,0,0,32,1,0,0,0,0,0,0,1,0,0,1458,0,0,0,34.0,729,310,1,0,1,3230,0,176000
5,1,0,1,1,1,1,0,1,1092,0,1.5,0,1,0,1962,0,1,0,6,0,0,1,0,1962,288,0,1,0,1092,0,0,0,1,1,0,1,0,1962.0,0,170,116.0,0,0,1,0,0,0,1,1,1,1,1,0,182.0,0,0,0,0,0,20,0,0,0,0,0,1,0,1,0,0,1092,0,0,0,70.04995836802665,0,252,1,0,1,11616,0,139000
5,1,1,1,1,0,1,0,1,1125,0,1.5,0,0,1,2006,0,1,0,5,0,0,1,0,2007,430,0,1,1,1125,0,0,0,1,1,1,1,0,2007.0,0,0,0.0,0,0,0,0,0,0,1,2,0,1,1,0,225.0,1,1,0,0,0,64,0,0,0,1,1,0,80,0,0,0,1125,0,1,0,74.0,0,1125,1,0,1,8536,1,155000
7,1,0,0,3,2,0,0,1,1699,0,4.0,0,0,1,1990,1,1,0,11,0,0,0,0,1990,594,0,1,1,1673,0,1,0,1,1,1,1,0,1990.0,0,1470,0.0,0,0,1,0,0,0,1,3,0,1,1,0,292.90909090909093,0,0,0,0,1,0,1,0,0,1,0,0,367,0,0,1,3222,1,0,0,90.0,1523,203,0,0,1,12376,0,320000
6,1,1,1,2,1,1,0,1,728,0,2.5,1,0,1,2005,0,1,0,8,0,1,1,0,2006,390,0,1,1,728,0,1,0,1,1,0,1,0,2005.0,0,0,0.0,0,0,0,0,0,0,1,2,0,0,1,0,182.0,1,1,1,0,0,24,0,0,0,1,1,0,0,0,1,1,1456,1,1,0,65.0,728,728,0,0,0,8461,0,163990
6,1,0,0,1,2,0,0,1,988,0,2.0,0,1,0,1969,0,1,0,4,0,1,1,0,1969,540,1,0,0,938,1,0,0,1,1,0,1,0,1969.0,0,938,0.0,0,0,1,0,0,0,1,2,0,1,1,0,247.0,0,0,0,0,1,130,0,0,0,1,0,1,0,0,0,0,988,0,0,0,70.04995836802665,0,0,1,0,1,21453,0,180000
4,1,0,1,1,0,1,0,0,772,0,1.0,0,0,0,1939,0,1,0,4,0,0,0,0,1950,264,0,1,1,732,0,0,0,1,1,0,0,0,1979.0,0,0,0.0,1,0,1,1,0,0,0,1,0,1,0,0,280.75,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1123,0,0,0,50.0,351,732,1,0,1,6060,1,100000
6,1,0,1,1,0,0,0,1,1080,0,1.0,0,1,0,1958,1,1,0,5,0,0,0,0,1958,288,0,1,0,1080,0,0,0,1,1,0,1,0,1958.0,0,570,135.0,0,0,1,0,0,0,0,1,0,1,1,0,216.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1080,0,0,0,75.0,0,510,1,0,1,9464,1,136000
6,1,0,1,2,0,1,0,1,1199,0,2.0,0,0,1,1993,0,1,0,5,0,1,1,0,1993,530,0,1,1,1199,0,0,0,1,1,0,1,0,1993.0,0,300,0.0,0,0,1,0,0,0,1,2,0,0,1,0,239.8,0,0,1,0,0,63,1,0,0,1,0,0,0,0,0,1,1199,0,0,0,55.0,0,899,0,0,0,7892,1,153900
6,1,0,1,2,1,1,0,1,1586,0,2.0,0,1,1,1979,0,1,0,7,0,0,0,0,1998,435,1,0,0,1362,0,0,0,1,1,1,1,0,1979.0,0,0,0.0,0,0,1,0,0,0,1,2,1,1,1,0,226.57142857142858,0,0,0,0,0,0,0,0,0,1,0,0,192,0,0,0,1586,0,0,0,48.0,0,1362,1,0,1,17043,0,181000
6,0,0,0,1,0,1,0,0,520,1,2.0,0,1,0,1935,0,0,0,5,0,0,0,0,1982,0,0,1,0,520,0,0,1,1,0,1,0,0,1978.5061638868744,0,490,0.0,1,0,1,0,1,0,1,0,0,1,0,1,150.8,0,0,0,1,1,0,1,0,0,1,0,1,53,0,0,0,754,0,0,1,60.0,0,30,1,0,0,6780,1,84500
6,1,0,1,2,1,1,0,1,958,0,2.0,0,1,1,1976,0,1,0,5,0,0,1,0,1976,440,1,0,0,1078,0,0,0,1,1,0,1,0,1977.0,0,120,0.0,0,0,1,0,0,0,1,2,1,1,1,0,191.6,0,0,0,0,0,205,0,0,0,1,0,0,0,0,0,0,958,0,0,0,70.04995836802665,0,958,1,0,0,4928,0,128000
5,1,0,1,1,1,1,0,0,840,1,1.0,0,0,0,1930,0,0,0,5,0,1,0,0,1950,0,1,0,0,672,0,0,1,1,0,0,0,0,1978.5061638868744,0,116,0.0,1,0,1,0,1,0,0,0,0,1,0,1,168.0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,840,0,0,0,55.0,0,556,1,0,0,4388,0,87000
6,1,1,1,1,1,1,0,1,660,0,1.5,0,1,0,1966,0,1,0,6,0,0,1,0,1966,453,0,1,0,660,0,1,0,1,1,1,1,0,1966.0,0,512,266.0,0,0,1,0,0,0,1,2,1,1,1,0,224.66666666666666,1,0,0,0,0,108,0,0,0,0,1,1,188,1,0,0,1348,1,0,0,69.0,688,148,1,0,0,7590,0,155000
5,1,0,1,1,0,1,0,1,1053,0,2.0,0,1,0,1958,0,1,1,6,0,0,1,0,1991,750,0,1,0,1008,0,0,0,0,1,0,0,0,1998.0,0,567,85.0,0,0,1,0,0,0,1,2,1,1,1,0,175.5,1,0,0,0,0,80,0,0,0,0,0,1,0,1,0,0,1053,0,0,0,69.0,0,413,0,0,0,8973,1,150000
7,1,0,1,2,2,1,0,1,1216,0,2.5,1,1,0,1966,0,1,0,8,0,1,1,0,1966,487,0,1,0,924,0,1,0,1,1,1,1,0,1966.0,0,445,309.0,0,0,1,0,0,0,1,2,0,1,1,0,269.625,1,0,0,0,0,66,0,0,0,0,0,1,105,1,1,1,2157,1,0,0,88.0,941,479,0,0,0,14200,0,226000
6,1,1,1,2,1,1,0,1,1022,0,3.5,0,0,1,2000,0,1,0,7,0,1,1,0,2000,390,1,0,1,992,0,1,0,1,1,1,0,1,2000.0,0,695,40.0,0,0,1,0,0,0,1,2,0,0,1,0,293.42857142857144,1,0,1,0,1,48,1,0,0,0,1,0,24,1,0,1,2054,1,0,0,70.04995836802665,1032,297,0,0,0,12224,0,244000
5,1,0,1,1,0,1,0,1,1327,0,2.0,0,1,0,1959,0,1,0,7,0,0,0,0,2002,624,0,1,0,1063,0,0,0,1,1,0,0,0,1974.0,0,405,0.0,0,0,1,1,0,0,0,2,0,1,1,0,189.57142857142858,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1327,0,0,0,75.0,0,658,0,0,1,7388,1,150750
8,1,1,1,2,0,1,0,1,1296,0,3.0,0,0,0,2001,0,1,0,6,0,1,1,0,2002,471,1,0,1,1267,0,0,0,1,1,1,1,0,2001.0,0,1005,136.0,0,1,1,0,0,0,1,2,0,0,1,0,216.0,0,0,1,0,1,25,1,0,0,0,1,0,192,1,1,1,1296,0,0,0,70.04995836802665,0,262,0,0,0,6853,1,220000
5,1,0,1,2,1,1,0,1,1721,0,2.5,0,1,0,1968,0,1,0,7,0,0,1,0,1993,440,1,0,0,1461,0,0,0,1,1,0,1,0,1968.0,0,570,0.0,0,0,1,0,0,0,1,2,0,1,1,0,245.85714285714286,1,0,0,0,0,96,0,0,0,1,0,1,0,0,0,0,1721,0,0,0,78.0,0,891,1,0,0,10335,0,180000
