OverallQual,MSSubClass_40,MasVnrType_BrkCmn,GarageType_Basment,CentralAir_Y,LandContour_Lvl,Exterior1st_Wd Sdng,Exterior2nd_Wd Shng,Neighborhood_Sawyer,Neighborhood_NPkVill,Exterior2nd_VinylSd,LotShape_IR2,BsmtExposure_No,RoofMatl_Tar&Grv,BldgType_Twnhs,MSZoning_FV,Functional_Sev,BsmtQual_0,FullBath,BldgType_Duplex,Fireplaces,Heating_Grav,RoofStyle_Gable,Exterior2nd_CBlock,Exterior1st_BrkFace,MSSubClass_90,Exterior2nd_Stone,GarageType_2Types,BldgType_2fmCon,FireplaceQu_Ex,HeatingQC_Gd,MSZoning_RL,LandSlope_Sev,GarageCond_Fa,Condition1_RRAe,Condition2_PosA,Exterior1st_MetalSd,1stFlrSF,ExterQual_Fa,Functional_Min1,Neighborhood_Edwards,ExterCond_Po,Condition1_RRNn,ExterCond_Fa,Exterior1st_HdBoard,MSSubClass_120,ExterCond_Gd,HouseStyle_1.5Fin,GarageFinish_0,Baths,MSSubClass_180,FireplaceQu_Gd,Neighborhood_Somerst,BsmtExposure_Mn,GarageFinish_RFn,Exterior2nd_ImStucc,MiscFeature_Gar2,Foundation_CBlock,BsmtCond_TA,GarageType_CarPort,KitchenQual_Fa,has_ScreenPorch,Exterior1st_WdShing,Foundation_Slab,BsmtQual_Gd,GarageQual_Po,MSSubClass_80,YearBuilt,RoofStyle_Hip,BsmtFinType2_LwQ,Neighborhood_NAmes,BsmtHalfBath,Exterior1st_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,GarageCond_TA,LandContour_Low,MiscFeature_Shed,KitchenQual_Ex,Fence_GdWo,LotConfig_FR2,Neighborhood_MeadowV,BsmtCond_Po,BsmtFinType2_Rec,Condition2_Feedr,Foundation_Wood,MoSold,Exterior2nd_AsbShng,TotRmsAbvGrd,SaleType_Con,Neighborhood_NridgHt,Id,HeatingQC_Ex,MiscFeature_0,has_OpenPorchSF,RoofMatl_WdShngl,MSSubClass_30,Exterior2nd_AsphShn,YearRemodAdd,GarageArea,LotShape_IR1,LotShape_Reg,Neighborhood_SawyerW,Foundation_PConc,MSSubClass_20,Fence_MnPrv,PoolQC_0,HouseStyle_2.5Unf,SaleCondition_Alloca,Exterior2nd_Plywood,MSSubClass_50,MSSubClass_85,TotalBsmtSF,PoolQC_Gd,Foundation_Stone,Neighborhood_IDOTRR,BldgType_1Fam,HouseStyle_SFoyer,BsmtExposure_Gd,HouseStyle_2Story,Condition1_RRAn,KitchenAbvGr,HouseStyle_SLvl,PavedDrive_P,GarageType_0,LotShape_IR3,Alley_0,BsmtFinType2_GLQ,RoofStyle_Mansard,Electrical_SBrkr,PoolQC_Ex,GarageQual_TA,Electrical_FuseF,has_WoodDeckSF,MSSubClass_160,RoofMatl_CompShg,Exterior1st_Plywood,SaleType_ConLD,Condition1_RRNe,BsmtFinType2_ALQ,MSSubClass_45,Exterior2nd_CmentBd,GarageType_Attchd,GarageType_BuiltIn,GarageYrBlt,SaleType_ConLI,ExterQual_Ex,BsmtFinSF1,Neighborhood_SWISU,MasVnrArea,Fence_GdPrv,Heating_GasA,GarageCond_Gd,MSZoning_RM,Neighborhood_Mitchel,SaleType_ConLw,BsmtQual_Ex,PoolArea,Condition2_Norm,Heating_Wall,BsmtFinType2_Unf,SaleType_WD,GarageType_Detchd,GarageQual_0,BldgType_TwnhsE,Neighborhood_StoneBr,Functional_Min2,BsmtFinSF2,Fence_MnWw,EnclosedPorch,Exterior1st_Stucco,Exterior2nd_HdBoard,Neighborhood_Veenker,RoofMatl_WdShake,open_outside_areas,BsmtFinType1_LwQ,ExterCond_TA,LotConfig_Inside,HouseStyle_1.5Unf,ScreenPorch,Condition2_PosN,GarageCars,Neighborhood_BrkSide,RoofStyle_Flat,HeatingQC_TA,ExterQual_TA,has_PoolArea,RoofStyle_Shed,SaleCondition_Abnorml,BsmtFinType2_0,Exterior1st_BrkComm,Alley_Pave,PavedDrive_Y,PavedDrive_N,Condition1_Norm,Condition1_Feedr,Exterior1st_AsbShng,Neighborhood_Crawfor,roominess,HalfBath,BsmtFinType1_0,MasVnrType_0,SaleCondition_Partial,SaleType_CWD,BsmtExposure_Av,LotConfig_CulDSac,LandSlope_Gtl,ExterQual_Gd,BsmtFinType2_BLQ,GarageCond_0,Exterior2nd_Wd Sdng,Neighborhood_Blueste,LandContour_Bnk,FireplaceQu_Po,BsmtFullBath,Exterior2nd_Stucco,SaleType_COD,MSSubClass_75,Functional_Typ,GarageQual_Gd,Neighborhood_Blmngtn,OpenPorchSF,Condition1_Artery,MSZoning_RH,Neighborhood_Gilbert,LotConfig_Corner,BsmtFinType1_GLQ,Street_Grvl,Neighborhood_OldTown,MasVnrType_Stone,ExterCond_Ex,Foundation_BrkTil,MasVnrType_None,BsmtCond_Gd,Exterior1st_VinylSd,MSZoning_C (all),Exterior1st_CBlock,RoofStyle_Gambrel,MSSubClass_190,BsmtQual_TA,LowQualFinSF,MSSubClass_70,WoodDeckSF,Fence_0,Condition1_PosA,has_MasVnrArea,Electrical_FuseP,Utilities_AllPub,has_LowQualFinSF,BsmtFinType1_Rec,Neighborhood_CollgCr,MiscVal,Neighborhood_NWAmes,BsmtCond_0,GarageFinish_Fin,BsmtQual_Fa,Exterior2nd_MetalSd,BsmtExposure_0,has_3SsnPorch,Functional_Maj2,KitchenQual_Gd,3SsnPorch,LandSlope_Mod,MiscFeature_Othr,GrLivArea,GarageQual_Fa,Street_Pave,FireplaceQu_Fa,MSSubClass_60,door_porch,HouseStyle_1Story,has_EnclosedPorch,GarageCond_Ex,Exterior1st_CemntBd,SaleCondition_Family,Neighborhood_BrDale,SaleType_New,Neighborhood_Timber,HeatingQC_Fa,SaleCondition_Normal,YrSold,CentralAir_N,SaleType_Oth,OverallCond,Electrical_FuseA,LotFrontage,2ndFlrSF,GarageCond_Po,Functional_Mod,BsmtFinType1_Unf,MasVnrType_BrkFace,BsmtUnfSF,Heating_GasW,KitchenQual_TA,BedroomAbvGr,Neighborhood_NoRidge,BsmtFinType1_ALQ,Alley_Grvl,GarageFinish_Unf,Condition1_PosN,has_MiscVal,FireplaceQu_TA,Condition2_Artery,LandContour_HLS,Neighborhood_ClearCr,BsmtCond_Fa,LotConfig_FR3,BsmtFinType1_BLQ,LotArea,HeatingQC_Po,SaleCondition_AdjLand,FireplaceQu_0,Functional_Maj1,SalePrice
6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,689,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1977,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,0,6,0,0,215,1,0,1,0,0,0,1977,299,1,0,0,0,0,1,1,0,0,0,0,0,689,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1977.0,0,0,378,0,153.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,232.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,450,0,0,1,0,0,0,0,0,0,0,0,0,1392,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2010,0,0,7,0,70.04995836802665,703,0,0,0,1,311,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,10900,0,0,1,0,161750
5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1236,0,1,0,0,0,0,1,0,0,0,0,1.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1957,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,216,0,1,0,0,0,0,1996,447,1,0,0,0,1,1,1,0,0,0,0,0,1070,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1957.0,0,0,360,0,64.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,206.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1236,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2006,0,0,6,0,72.0,0,0,0,0,1,710,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,10011,0,0,0,0,134450
7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1436,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,217,1,1,1,0,0,0,2004,484,0,1,0,1,1,0,1,0,0,0,0,0,1436,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2004.0,0,0,946,0,266.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,179.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,98,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,139,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1436,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2008,0,0,5,0,65.0,0,0,0,0,1,490,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,8450,0,0,1,0,210000
4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,810,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,218,0,1,1,0,0,0,1950,210,0,1,0,0,0,0,1,0,0,0,0,0,686,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1940.0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,60,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,166.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,172,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1328,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2006,1,0,4,0,57.0,518,0,0,1,0,686,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,9906,0,0,1,0,107000
7,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1137,0,0,0,0,0,0,0,0,1,1,0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1939,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,219,1,1,1,0,0,0,2006,431,1,0,0,0,0,0,1,0,0,0,1,0,798,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1939.0,0,0,341,0,312.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,150,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,244.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,119,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1954,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2008,0,0,9,0,70.04995836802665,817,0,0,0,1,457,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,15660,0,0,0,0,311500
7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1248,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,220,1,1,0,0,0,0,2006,438,0,1,0,1,0,0,1,0,0,0,0,0,1248,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2005.0,0,0,16,0,16.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,249.6,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,108,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1248,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2006,0,0,5,0,43.0,0,0,0,0,1,1232,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,1,0,167240
7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,221,1,1,1,0,0,0,2006,675,1,0,0,1,1,0,1,0,0,0,0,0,1498,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2006.0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,299.6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,351,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1498,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2006,0,0,5,0,73.0,0,0,0,1,0,1498,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8990,0,0,1,0,204900
6,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,222,1,1,1,0,0,0,2002,390,1,0,0,1,0,0,1,0,0,0,0,0,1010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2002.0,1,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,283.375,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,46,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,120,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2267,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2009,0,0,5,0,70.04995836802665,1257,0,0,1,0,1010,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,8068,0,0,0,0,200000
6,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,811,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,223,0,1,1,0,0,0,1975,434,0,1,0,0,0,1,1,0,0,0,0,0,713,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1975.0,0,0,550,0,0.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,258.6666666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,208,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,209,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1552,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2006,0,0,6,0,85.0,741,0,0,0,0,163,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,11475,0,0,0,0,179900
4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,864,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1971,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,4,0,0,224,0,1,0,0,0,0,1971,576,0,1,0,0,1,0,1,0,0,0,0,0,864,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1989.0,0,0,524,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,180,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,216.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,216,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2009,0,0,6,0,70.0,0,0,0,0,0,160,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,10500,0,0,1,0,97000
10,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2392,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2003,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,8,0,1,225,1,1,1,0,0,0,2003,968,0,1,0,1,1,0,1,0,0,0,0,0,2392,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2003.0,0,1,56,0,922.0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,299.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,105,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,248,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2009,0,0,5,0,103.0,0,0,0,0,1,2336,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13472,0,0,0,0,386250
5,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,1,0,0,0,0,2.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,226,0,1,0,0,0,0,1971,280,0,1,0,0,0,0,1,0,0,0,0,0,630,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1991.0,0,0,0,0,142.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,217.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2009,0,0,5,0,21.0,672,0,0,1,1,630,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1680,0,0,1,0,112000
7,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1214,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,227,1,1,1,0,0,0,1995,721,1,0,0,1,0,0,1,0,0,0,0,0,1203,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1995.0,0,0,565,0,290.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,280.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,114,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,224,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2520,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,5,0,82.0,1306,0,0,0,1,638,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,9950,0,0,0,0,290000
6,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,228,0,1,0,0,0,0,1970,280,0,1,0,0,0,0,1,0,0,0,0,0,483,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1987.0,0,0,321,0,127.0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,197.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2008,0,0,6,0,21.0,504,0,0,0,1,162,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1869,0,0,1,0,106000
5,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,912,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1967,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,5,0,0,229,0,1,0,0,0,0,1967,336,0,1,0,0,1,1,1,0,0,0,0,0,912,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1974.0,0,0,842,0,0.0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,182.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2010,0,0,5,0,70.0,0,0,0,0,0,70,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,8521,0,0,0,0,125000
7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1555,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,230,1,1,1,0,0,0,2006,430,0,1,0,1,0,0,1,0,0,0,0,0,1373,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2005.0,0,0,16,0,16.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,222.14285714285714,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,20,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,143,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1555,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2009,0,0,5,0,43.0,0,0,0,0,1,1357,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3182,0,0,0,0,192500
