1stFlrSF,Baths,BsmtFinType1_GLQ,BsmtQual_Ex,ExterQual_Ex,ExterQual_TA,Fireplaces,GarageCars,GarageFinish_Fin,GarageFinish_Unf,GrLivArea,HeatingQC_Ex,KitchenQual_Ex,KitchenQual_TA,MasVnrArea,Neighborhood_NridgHt,OverallQual,SalePrice,YearBuilt,YearRemodAdd,has_OpenPorchSF
970,2.0,0,0,0,0,0,2,0,1,1709,1,0,0,50.0,0,7,137500,2004,2004,1
1247,2.5,1,0,0,0,1,2,1,0,1247,1,0,0,0.0,0,8,197000,2005,2005,1
1040,2.0,0,0,0,1,0,2,0,1,1040,0,0,1,0.0,0,3,92900,1950,1950,0
624,3.5,0,0,0,0,0,2,0,1,1252,1,0,0,212.0,0,7,160000,1999,2000,1
1390,2.0,0,0,0,1,1,2,0,1,1694,0,0,1,0.0,0,6,136500,1925,1950,0
1200,2.5,1,0,0,1,0,2,0,1,1200,0,0,0,166.0,0,5,146000,1965,1998,1
936,2.0,0,0,0,1,0,1,1,0,936,1,0,1,0.0,0,5,129000,1956,2000,0
1314,2.0,1,0,0,0,1,2,0,0,1314,0,0,0,0.0,0,6,176432,2006,2006,1
773,1.5,0,0,0,1,0,0,0,0,1355,0,0,0,0.0,0,6,127000,1914,2006,0
1088,1.5,0,0,0,0,0,2,0,0,1088,1,0,0,0.0,0,8,170000,1986,1986,1
757,1.0,0,0,0,1,0,1,0,1,1324,0,0,1,0.0,0,4,128000,1936,1950,0
1601,2.0,0,0,0,1,1,2,0,0,1601,0,0,1,206.0,0,7,157000,1978,1978,0
438,1.0,0,0,0,1,0,1,0,1,438,0,0,0,0.0,0,2,60000,1920,1950,0
950,1.0,0,0,0,1,0,1,0,1,950,0,0,1,0.0,0,5,119500,1971,1971,0
1134,1.0,0,0,0,1,0,1,0,0,1134,1,0,1,45.0,0,5,135000,1960,2002,1
1194,1.5,0,0,0,1,1,2,1,0,1194,1,0,1,0.0,0,6,159500,1959,1959,0
630,2.5,0,0,0,1,0,2,0,1,1302,0,0,1,304.0,0,5,106000,1970,1970,0
1500,3.5,1,1,0,0,2,2,0,0,2622,1,0,0,362.0,0,8,325000,1994,1995,1
1442,3.0,1,0,0,0,1,2,1,0,1442,0,0,0,0.0,0,7,179900,1990,1991,1
887,2.5,0,1,0,0,1,2,0,0,2021,1,0,0,0.0,0,7,274725,2006,2006,1
948,2.5,0,0,0,1,1,2,0,0,1690,1,0,1,0.0,0,6,181000,2000,2000,1
1836,3.0,1,1,0,0,1,3,1,0,1836,1,0,0,42.0,1,8,280000,2004,2005,1
773,3.5,1,0,0,1,1,2,1,0,1658,0,0,1,0.0,0,6,188000,1995,1996,1
1098,2.5,0,0,0,1,1,2,0,0,1964,0,0,1,660.0,0,7,205000,1976,1976,1
816,2.0,1,0,0,1,0,1,0,1,816,0,0,1,0.0,0,5,129900,1957,1957,0
1008,2.0,0,0,0,1,0,1,0,1,1008,0,0,0,0.0,0,5,134500,1953,2006,1
833,1.0,0,0,0,1,0,1,0,1,833,1,0,0,0.0,0,5,117000,1954,2000,0
1734,3.0,1,1,0,0,1,3,0,0,1734,1,1,0,328.0,1,8,318000,2007,2007,0
779,3.5,1,0,0,0,1,2,1,0,1419,1,0,0,0.0,0,8,184100,2002,2002,0
894,2.0,0,0,0,1,0,2,0,0,894,1,0,0,0.0,0,5,130000,1967,2003,0
1021,1.5,0,0,0,1,0,1,0,0,1601,0,0,1,0.0,0,5,140000,1958,1987,1
1040,1.0,0,0,0,1,0,1,0,0,1040,0,0,1,0.0,0,5,133700,1959,1959,0
1012,1.0,0,0,0,1,1,1,0,1,1012,0,0,1,0.0,0,6,118400,1920,1950,1
1552,2.0,1,0,0,0,0,3,0,0,1552,1,0,0,196.0,0,7,212900,2005,2006,1
960,1.0,0,0,0,1,0,1,0,1,960,1,0,1,0.0,0,4,112000,1956,1956,0
698,1.5,0,0,0,1,0,0,0,0,698,1,0,1,0.0,0,5,118000,1947,2008,1
812,2.5,0,0,0,1,1,2,1,0,1482,0,0,0,170.0,0,7,163900,1992,1992,1
1005,1.0,0,0,0,1,1,2,0,1,1005,0,0,0,0.0,0,4,115000,1955,1955,0
1555,2.0,0,0,0,0,1,3,1,0,1555,1,0,0,130.0,0,7,174000,2007,2007,1
1530,3.0,1,0,0,0,1,3,1,0,1530,1,0,0,0.0,0,7,259000,2004,2004,1
847,2.5,0,0,0,0,1,2,1,0,1959,1,0,0,0.0,0,7,215000,2004,2005,1
936,2.0,1,0,0,1,0,2,0,1,936,0,0,1,180.0,0,5,140000,1980,1980,0
1328,3.0,0,0,0,1,2,2,0,1,1981,0,0,0,0.0,0,4,135000,1928,1950,1
974,1.0,0,0,0,1,0,0,0,0,974,0,0,1,0.0,0,5,93500,1991,1992,1
1178,2.0,0,0,0,1,0,1,0,1,2210,0,0,0,0.0,0,6,117500,1880,1950,1
1142,2.5,1,0,0,0,1,2,0,0,2020,1,0,0,0.0,0,8,239500,1995,1995,1
916,2.5,0,0,0,1,1,2,1,0,1600,0,0,1,0.0,0,6,169000,1997,1997,1
986,1.0,0,0,0,1,1,1,0,1,986,0,0,1,0.0,0,6,102000,1926,1950,1
1032,1.0,0,0,0,1,0,1,0,1,1252,0,0,1,0.0,0,6,119000,1950,1950,0
780,1.0,0,0,0,1,0,0,0,0,1020,0,0,1,0.0,0,5,94000,1875,1996,0
1567,3.0,0,0,0,1,2,2,0,0,1567,0,0,0,0.0,0,6,196000,1977,1977,1
1167,1.0,0,0,0,1,1,2,0,1,1167,0,0,1,0.0,0,5,144000,1920,1950,0
952,2.0,0,0,0,1,0,2,0,1,952,0,0,1,0.0,0,5,139000,1951,1951,0
1088,3.5,0,0,0,1,1,2,0,1,1868,1,0,0,44.0,0,5,197500,1976,1976,1
1466,4.0,1,1,0,0,1,3,0,0,2828,1,0,0,340.0,0,8,424870,2006,2007,1
1006,1.0,1,0,0,1,0,0,0,0,1006,0,0,1,0.0,0,5,80000,1959,1959,1
672,2.0,0,0,0,1,0,1,0,1,924,0,0,0,0.0,0,4,80000,1941,1950,0
1042,1.0,0,0,0,1,1,1,0,1,1576,1,0,1,0.0,0,5,149000,1928,1950,0
1298,3.0,1,0,0,0,1,2,0,1,1298,0,0,0,85.0,0,6,180000,1985,1985,1
860,1.5,0,0,0,1,1,1,0,1,1564,1,0,0,0.0,0,7,174500,1941,1950,0
572,1.0,0,0,0,1,1,1,0,1,1111,0,0,1,0.0,0,7,116900,1926,1950,0
832,1.5,0,0,0,1,0,2,0,1,1482,1,0,1,0.0,0,7,143000,1920,1988,0
932,1.0,0,0,0,1,1,1,0,1,932,1,0,0,0.0,0,6,124000,1950,1950,0
1466,1.5,0,0,0,1,2,2,1,0,1466,0,0,0,132.0,0,5,149900,1959,1959,1
1811,1.0,0,0,0,1,1,2,1,0,1811,1,1,0,0.0,0,6,230000,1956,2004,0
816,1.0,0,0,0,0,0,1,0,1,816,1,0,1,0.0,0,6,120500,1930,2007,0
902,2.0,0,0,0,1,2,2,0,1,1820,0,0,0,288.0,0,7,201800,1965,1988,1
1437,3.0,0,0,0,0,1,2,0,0,1437,0,0,0,0.0,0,5,218000,1976,2004,1
1265,2.5,0,0,0,1,1,2,0,0,1265,0,0,0,0.0,0,5,179900,1965,1999,1
1314,3.0,1,0,0,0,1,2,0,0,1314,1,0,0,166.0,1,7,230000,2007,2008,1
1580,2.0,0,0,0,0,0,3,0,0,1580,1,0,0,186.0,0,8,235128,2007,2008,1
943,2.5,0,0,0,0,1,2,0,0,1876,0,0,0,270.0,0,6,185000,1974,1974,1
855,2.5,0,0,0,1,1,2,0,1,1456,0,0,1,0.0,0,6,146000,1978,1978,0
1640,2.0,0,0,0,0,1,2,0,1,1640,1,0,0,72.0,0,6,224000,1954,2006,0
894,1.0,0,0,0,1,1,2,1,0,894,0,0,1,0.0,0,5,129000,1968,1968,0
1258,3.0,1,0,0,1,0,2,0,1,1258,0,0,1,0.0,0,4,108959,1969,1969,0
1432,2.5,0,0,0,1,1,2,0,1,1432,1,0,0,0.0,0,5,194000,1978,1978,1
1502,2.0,0,0,0,0,0,2,0,0,1502,1,0,0,268.0,1,7,233170,2009,2009,1
1694,2.0,0,0,0,0,0,3,0,0,1694,1,0,0,72.0,0,8,245350,2008,2008,1
959,3.5,1,0,0,1,1,2,1,0,1671,1,0,1,0.0,0,6,173000,2000,2000,1
1236,2.0,0,0,0,1,2,2,0,1,2108,1,0,0,0.0,0,6,235000,1935,1986,0
1831,4.5,1,1,0,0,1,3,1,0,3627,1,0,0,1378.0,0,10,625000,1995,1996,1
1118,2.0,0,0,0,1,1,1,1,0,1118,0,0,1,0.0,0,6,171000,1977,1977,0
1261,2.0,0,0,0,1,1,2,0,0,1261,1,0,1,0.0,0,6,163000,1958,1958,0
625,2.5,0,0,0,0,0,2,1,0,1250,1,0,0,0.0,0,7,171900,2006,2007,1
1636,3.0,0,0,0,1,1,0,0,0,3086,0,1,0,0.0,0,5,200500,1946,1994,0
1170,2.5,0,0,0,1,1,2,0,1,2345,0,0,1,0.0,0,6,239000,1932,1950,0
2129,2.5,1,0,0,0,1,2,1,0,2872,1,0,0,337.0,0,8,285000,1992,2000,1
923,2.0,0,0,0,1,0,1,0,1,923,0,0,1,0.0,0,5,119500,1984,1985,0
818,1.0,0,0,0,1,0,1,0,1,1224,0,0,1,0.0,0,6,115000,1926,2004,0
820,1.5,0,0,0,1,1,1,0,1,1343,1,0,1,0.0,0,5,154900,1921,1950,0
1124,1.0,0,0,0,1,1,0,0,0,1124,0,0,1,0.0,0,5,93000,1954,1954,1
1298,2.5,0,0,0,1,0,2,1,0,2514,1,0,1,0.0,0,7,250000,1990,1991,0
1652,3.5,1,1,1,0,1,2,1,0,1652,1,0,0,186.0,0,8,392500,2008,2008,1
2411,4.5,1,1,0,0,2,3,1,0,4476,1,1,0,0.0,0,10,745000,1996,1996,1
1130,2.0,0,0,0,1,1,2,0,1,1130,1,0,1,0.0,0,5,120000,1920,1950,0
1572,2.5,0,0,0,1,2,3,0,0,1572,0,0,1,226.0,0,5,186700,1963,1963,1
949,2.0,0,0,0,1,0,1,0,1,1221,0,0,1,0.0,0,5,104900,1924,1950,0
1014,3.0,0,0,0,1,0,2,0,1,1699,0,0,1,0.0,0,3,95000,1900,1970,1
1624,3.0,1,0,0,0,1,3,0,0,1624,1,0,0,0.0,0,8,262000,1994,1995,1
831,2.5,0,0,0,0,0,2,0,0,1660,1,0,0,95.0,0,7,195000,2002,2002,1
1028,2.5,0,0,0,1,1,2,1,0,1804,0,0,0,0.0,0,7,189000,1999,1999,1
1622,2.0,0,0,0,1,1,4,1,0,1622,1,0,1,149.0,0,4,168000,1961,1975,0
764,2.5,0,0,0,0,0,2,0,1,1441,1,0,0,456.0,0,8,174000,1999,2000,0
842,1.0,0,0,0,1,0,1,0,1,1472,0,0,0,0.0,0,5,125000,1925,1994,0
1224,3.0,1,1,0,1,0,2,1,0,1224,1,0,1,425.0,0,6,165000,1999,1999,1
663,1.5,0,0,0,1,0,1,1,0,1352,0,0,1,143.0,0,6,158000,1969,1969,1
728,2.5,0,0,0,1,0,2,1,0,1456,1,0,0,0.0,0,6,176000,2005,2005,1
879,2.5,0,0,0,0,1,3,1,0,1863,1,0,0,0.0,0,7,219210,2006,2006,1
815,1.0,0,0,0,1,1,1,0,1,1690,1,0,1,0.0,0,7,144000,1916,1950,0
1212,2.0,0,0,0,0,0,2,0,0,1212,1,0,0,0.0,0,7,178000,2001,2001,0
1382,1.5,0,0,0,1,1,2,0,1,1382,0,0,1,51.0,0,4,148000,1963,1979,1
864,1.0,0,0,0,1,0,1,0,1,864,0,0,1,0.0,0,4,116050,1970,1970,0
866,2.5,0,0,0,1,0,2,0,0,1779,1,0,0,0.0,0,7,197900,1998,1998,1
884,2.0,0,0,0,1,1,1,0,1,1348,1,0,1,0.0,0,5,117000,1925,1997,0
1630,2.0,0,0,0,0,1,2,0,1,1630,1,0,0,171.0,0,7,213000,2000,2001,1
1074,2.5,0,0,0,1,0,2,0,0,1074,1,0,1,0.0,0,5,153500,1975,1975,1
2196,2.0,0,0,0,0,1,3,0,0,2196,0,0,0,234.0,0,7,271900,1990,1991,1
1056,2.0,0,0,0,1,0,1,0,1,1056,0,0,1,0.0,0,4,107000,1966,1966,1
1700,3.0,1,0,0,0,0,2,0,0,1700,1,0,0,120.0,0,6,200000,2003,2003,1
1283,2.0,0,0,0,1,0,2,0,1,1283,0,0,1,0.0,0,5,140000,1962,1980,0
1660,3.0,1,1,0,0,1,2,0,0,1660,1,0,0,420.0,0,8,290000,2006,2006,1
1055,2.5,0,0,0,0,1,2,0,0,1845,1,0,0,0.0,0,6,189000,1992,1992,1
1080,2.0,1,0,0,0,0,2,0,0,1752,0,0,1,0.0,0,8,164000,1988,2005,1
672,2.0,0,0,0,1,0,1,0,1,672,0,0,1,0.0,0,4,113000,1941,1950,1
960,1.5,1,0,0,1,0,1,0,1,960,1,0,1,0.0,0,4,145000,1965,2001,0
999,2.0,0,0,0,1,0,1,0,1,999,0,0,1,0.0,0,5,134500,1962,1962,1
894,1.0,0,0,0,1,0,1,0,0,894,0,0,1,0.0,0,5,125000,1966,1966,0
1318,2.0,0,0,0,1,0,2,0,1,1902,0,0,1,0.0,0,6,112000,1978,1978,0
1314,3.0,1,0,0,0,0,2,0,0,1314,1,0,0,72.0,0,8,229456,2009,2009,1
672,1.0,0,0,0,1,0,0,0,0,912,0,0,1,0.0,0,4,80500,1947,1950,0
672,1.5,0,0,0,1,0,0,0,0,1218,0,0,1,236.0,0,6,91500,1971,1971,0
912,1.0,0,0,0,1,0,1,0,1,912,0,0,1,0.0,0,5,115000,1964,1964,0
1211,1.0,0,0,0,1,1,1,0,1,1211,1,0,1,0.0,0,5,134000,1968,1968,1
1168,2.0,0,0,0,1,1,1,0,1,1846,1,0,1,320.0,0,6,143000,1949,1950,0
2136,2.0,0,0,0,1,0,2,0,1,2136,0,0,1,44.0,0,5,137900,1951,1951,1
788,3.5,1,0,0,0,1,2,1,0,1490,1,0,0,0.0,0,7,184000,2004,2005,1
1138,1.5,1,0,0,1,0,1,0,0,1138,1,0,1,63.0,0,6,145000,1958,1958,0
894,2.5,0,0,0,0,1,3,1,0,1933,1,0,0,74.0,0,6,214000,2007,2007,1
912,2.0,0,0,0,1,0,2,0,1,912,1,0,0,300.0,0,5,147000,1965,2008,1
1702,2.5,1,1,1,0,1,3,1,0,1702,1,1,0,766.0,1,9,367294,2008,2008,1
1507,2.0,0,0,0,1,0,1,0,1,1507,0,0,1,0.0,0,5,127000,1960,1960,0
1361,3.0,1,0,0,1,1,2,0,0,2620,1,0,1,1.0,0,5,190000,1977,1977,1
1190,2.0,0,0,0,1,0,2,0,1,1190,0,0,1,120.0,0,5,132500,1962,1962,1
1224,2.0,0,0,0,1,0,2,0,1,1224,0,0,1,0.0,0,4,101800,1962,1962,0
1188,2.0,0,0,0,1,0,2,0,0,1188,0,0,1,180.0,0,5,142000,1959,1959,0
1024,1.5,0,0,0,1,0,0,0,0,1964,0,0,1,0.0,0,5,130000,1911,1950,1
892,1.5,0,0,0,1,0,1,0,1,1784,0,0,1,0.0,0,5,138887,1914,1950,1
764,2.5,0,0,0,0,0,2,0,0,1626,1,0,0,106.0,1,7,175500,2003,2003,1
847,2.5,0,0,0,0,1,2,1,0,1948,1,0,0,0.0,0,7,195000,2004,2005,1
1141,1.5,0,0,0,0,0,2,0,1,1141,1,0,1,0.0,0,6,142500,2005,2005,0
1484,2.0,1,0,0,0,1,2,0,0,1484,1,1,0,32.0,0,8,265900,2006,2006,1
884,3.5,1,0,0,0,0,2,0,0,1768,1,0,0,252.0,0,7,224900,2003,2003,1
1689,2.0,0,0,0,0,0,3,0,0,1689,1,0,0,0.0,0,7,248328,2007,2007,1
1173,3.0,1,0,0,1,2,2,0,0,1173,0,0,0,81.0,0,7,170000,1974,1974,1
2076,3.5,1,1,1,0,1,3,1,0,2076,1,1,0,103.685261707989,1,10,465000,2006,2006,1
792,1.0,0,0,0,1,2,2,0,1,1517,0,0,0,0.0,0,8,230000,1929,1950,0
1140,3.5,0,0,0,1,1,2,1,0,1868,1,0,1,74.0,0,6,178000,1984,2003,1
756,2.5,0,0,0,0,0,2,0,0,1553,1,0,0,0.0,0,7,186500,2005,2006,1
1034,2.0,1,0,0,1,0,3,0,1,1034,0,0,1,335.0,0,6,169900,1976,1976,0
1134,1.5,0,0,0,1,1,2,0,1,2058,0,0,1,0.0,0,6,129500,1917,1950,0
988,1.0,0,0,0,1,0,1,0,1,988,0,0,1,0.0,0,5,119000,1950,1950,1
2110,3.5,0,0,0,0,2,2,1,0,2110,1,1,0,0.0,0,7,244000,1968,1968,0
1405,2.0,0,0,0,0,1,2,0,0,1405,1,0,0,163.0,1,7,171750,2003,2003,1
874,2.0,0,0,0,1,0,1,0,0,874,0,0,1,0.0,0,5,130000,1968,1968,0
1516,3.5,0,0,0,0,2,2,0,0,2167,0,0,0,0.0,0,7,294000,1974,2003,1
760,2.5,0,0,0,0,1,2,1,0,1656,1,0,0,92.0,0,7,165400,2003,2004,1
959,1.0,0,0,0,1,1,1,0,1,1367,0,0,1,0.0,0,6,127500,1931,1950,0
1987,3.0,1,0,0,0,1,2,1,0,1987,1,0,0,554.0,0,8,301500,1994,1994,1
864,1.0,0,0,0,1,0,0,0,0,864,1,0,1,0.0,0,5,99900,1922,1950,1
1166,3.0,1,0,0,0,0,2,1,0,1166,1,0,0,182.0,0,7,190000,2005,2005,0
1054,2.5,0,0,0,1,0,2,0,1,1054,0,0,1,0.0,0,6,151000,1969,1969,0
892,2.5,0,0,0,1,1,2,1,0,1675,1,0,1,0.0,0,6,181000,1999,1999,1
1050,1.0,0,0,0,1,0,1,0,1,1050,0,0,1,0.0,0,5,128900,1956,1956,0
1104,2.0,0,0,0,1,2,1,0,1,1788,1,0,1,0.0,0,4,161500,1957,1989,0
1060,1.0,0,0,0,1,1,2,0,1,1824,1,0,1,0.0,0,6,180500,1919,1950,0
1337,3.0,1,0,0,0,0,2,1,0,1337,1,0,0,0.0,0,6,181000,1998,1999,1
713,3.5,1,0,0,0,0,2,0,1,1452,1,0,0,218.0,0,7,183900,1999,1999,1
964,1.5,0,0,0,0,1,1,0,1,1889,0,0,1,0.0,0,7,122000,1910,1950,0
2018,2.0,0,1,1,0,1,3,1,0,2018,1,1,0,0.0,0,9,378500,2008,2009,1
1968,3.5,0,0,0,1,2,3,0,1,3447,1,0,0,632.0,0,8,381000,1935,1997,1
874,1.5,0,0,0,1,0,1,0,1,1524,0,0,1,180.0,0,5,144000,1958,1958,0
1332,2.5,1,0,0,0,1,2,1,0,1524,0,0,0,0.0,0,7,260000,1979,1979,0
1489,2.0,0,0,0,1,1,2,0,0,1489,0,0,0,0.0,0,6,185750,1968,1968,0
935,2.0,0,0,0,1,0,1,0,1,935,0,0,1,114.0,0,5,137000,1965,1965,0
1357,2.0,0,0,0,1,1,1,0,0,1357,0,1,0,84.0,0,6,177000,1959,2006,0
661,2.0,0,0,0,1,1,2,0,1,1250,1,0,1,0.0,0,5,139000,1910,2003,0
928,2.0,0,0,0,1,0,2,0,1,1920,0,0,1,567.0,0,5,137000,1948,1950,0
735,2.0,0,0,0,1,1,2,0,1,1395,0,0,1,0.0,0,6,162000,1972,1972,1
1724,2.5,0,0,0,1,1,2,0,0,1724,0,0,1,359.0,0,6,197900,1967,1976,0
1128,3.5,1,0,0,0,1,2,0,0,2031,1,0,0,103.685261707989,0,8,237000,2002,2002,1
698,1.0,0,0,0,1,0,2,0,0,1128,0,0,1,0.0,0,4,68400,1920,1950,0
1573,3.0,1,0,0,0,0,2,0,0,1573,1,0,0,110.0,0,7,227000,2002,2002,1
1339,3.0,0,0,0,1,1,2,1,0,1339,0,0,1,54.0,0,7,180000,1990,1990,1
1040,2.0,0,0,0,1,0,2,0,1,1040,0,0,0,0.0,0,5,150500,1977,2008,0
912,3.0,0,0,0,1,0,0,0,0,1824,0,0,1,0.0,0,6,139000,1971,1971,0
1699,2.0,0,0,0,1,1,1,0,1,2447,1,0,0,0.0,0,6,169000,1919,1990,0
825,1.0,0,0,0,1,1,1,0,1,1412,1,0,1,0.0,0,6,132500,1939,1950,0
1328,2.5,0,0,0,1,2,2,0,1,1328,0,0,1,451.0,0,6,143000,1963,1963,1
1582,2.5,0,0,0,1,0,2,0,1,1582,0,0,1,621.0,0,5,190000,1964,1964,1
1659,3.0,1,0,0,0,1,2,1,0,1659,1,1,0,0.0,0,8,278000,2000,2000,1
1120,2.5,0,0,0,0,1,3,1,0,1970,1,1,0,788.0,1,8,281000,2006,2006,1
1152,2.0,1,0,0,1,1,2,0,0,1152,0,0,1,86.0,0,5,180500,1964,1964,0
630,2.5,0,0,0,1,0,1,0,1,1302,0,0,1,268.0,0,5,119500,1972,1972,0
1378,2.0,0,0,0,1,0,1,0,0,2372,0,0,1,0.0,0,5,107500,1892,1965,1
832,2.5,1,0,0,1,1,2,0,0,1664,0,0,1,0.0,0,7,162900,1976,1976,1
864,2.0,0,0,0,1,0,2,0,1,864,0,0,1,0.0,0,5,115000,1955,1990,0
1052,2.5,0,0,0,1,0,1,0,0,1052,0,0,1,168.0,0,5,138500,1968,1968,0
1128,3.0,0,0,0,1,0,2,0,0,1128,0,0,1,148.0,0,5,155000,1963,1963,1
1072,3.0,1,0,0,1,0,2,1,0,1072,0,0,1,82.0,0,6,140000,2005,2006,1
4692,4.5,1,1,1,0,3,2,1,0,5642,1,1,0,796.0,0,10,160000,2008,2008,1
1246,2.5,0,0,0,1,0,1,0,0,1246,1,0,0,0.0,0,5,154000,1959,1994,0
1005,2.5,1,0,0,0,1,2,1,0,1983,1,0,0,344.0,0,7,225000,1999,1999,0
753,1.0,0,0,0,1,2,1,0,1,1494,0,0,0,0.0,0,6,177500,1942,1950,0
1203,3.5,1,0,0,0,1,3,0,0,2526,1,0,0,391.0,0,8,290000,1994,1994,1
1616,2.0,0,0,0,0,0,3,0,0,1616,1,0,0,228.0,0,7,232000,2005,2005,1
976,2.0,0,0,0,0,0,2,0,1,1708,1,0,0,117.0,0,7,130000,2004,2004,1
1652,3.0,1,1,0,0,2,2,1,0,1652,1,1,0,300.0,1,9,325000,2006,2007,1
1368,2.0,0,0,0,0,1,2,0,0,1368,1,0,0,94.0,1,7,202500,2005,2006,1
990,2.0,0,0,0,1,0,2,0,1,990,1,0,1,0.0,0,5,138000,1994,1995,1
1122,2.0,1,0,0,1,0,2,0,1,1122,1,0,0,0.0,0,5,147000,1948,2005,1
1294,3.0,1,0,0,1,0,2,0,0,1294,0,0,0,88.0,0,6,179200,1991,1991,1
1902,3.0,1,0,0,0,2,2,1,0,1902,0,1,0,0.0,0,7,335000,1959,2002,1
1274,3.0,1,0,0,0,0,2,0,0,1274,1,0,0,80.0,0,7,203000,2005,2007,1
1453,2.5,1,1,0,0,1,2,0,0,2810,1,0,0,336.0,0,8,302000,1990,1990,0
1422,2.5,0,0,0,0,1,3,1,0,2599,1,0,0,165.0,0,9,333168,1999,1999,1
948,2.0,0,0,0,1,1,1,0,1,948,1,0,1,0.0,0,4,119000,1954,1954,1
1092,2.5,0,0,0,1,2,2,0,1,2112,0,0,1,0.0,0,6,206900,1969,1969,0
1630,3.0,0,1,0,0,1,3,0,0,1630,1,1,0,270.0,0,8,295493,2008,2008,1
1352,2.0,0,1,0,0,1,2,0,0,1352,1,0,0,0.0,0,7,208900,2006,2007,1
1787,2.0,0,0,0,0,1,3,0,0,1787,1,0,0,178.0,0,8,275000,2001,2002,1
948,1.0,0,0,0,1,0,1,0,1,948,1,0,1,132.0,0,4,111000,1954,1954,0
1478,2.5,0,0,0,1,2,2,0,0,1478,0,0,1,0.0,0,6,156500,1957,1957,0
720,1.0,0,0,0,1,0,1,0,1,720,0,0,1,0.0,0,3,72500,1949,1950,0
1061,3.5,1,0,0,0,1,2,0,0,1923,1,0,0,0.0,0,7,190000,1992,1992,1
708,1.0,0,0,0,0,0,0,0,0,708,0,0,0,0.0,0,4,82500,1940,1950,0
1795,2.0,0,1,0,0,1,3,0,0,1795,1,0,0,428.0,0,8,147000,2006,2007,1
796,1.0,0,0,0,1,0,0,0,0,796,0,0,1,0.0,0,4,55000,1922,1950,0
774,1.0,0,0,0,1,0,0,0,0,774,1,0,0,0.0,0,3,79000,1931,2006,0
816,1.5,0,0,0,0,1,1,0,1,816,1,0,0,0.0,0,5,130500,1982,2008,0
1584,2.0,0,0,0,0,2,2,0,1,2792,1,0,1,0.0,0,6,256000,1920,1950,1
955,2.5,0,0,0,1,1,2,1,0,1632,0,0,1,0.0,0,7,176500,1998,1998,1
1588,2.0,0,0,0,0,1,3,0,0,1588,1,0,0,410.0,0,8,227000,2006,2006,1
954,1.0,0,0,0,1,0,2,0,1,954,0,0,1,0.0,0,5,132500,1976,1976,0
816,2.0,0,0,0,1,1,1,0,1,816,1,0,1,0.0,0,4,100000,1938,1958,0
803,1.5,0,0,0,1,0,1,0,1,1360,1,0,0,0.0,0,5,125500,1938,1995,1
765,1.5,0,0,0,1,0,2,0,1,1365,0,0,1,312.0,0,5,125000,1970,1970,1
1334,2.5,0,0,0,1,1,2,0,0,1334,0,0,1,360.0,0,6,167900,1977,1977,1
1656,2.0,0,0,0,1,0,2,0,1,1656,0,0,1,564.0,0,5,135000,1973,1973,1
693,1.0,0,0,0,1,0,0,0,0,693,0,0,0,0.0,0,4,52500,1941,1950,1
920,3.5,1,0,0,0,0,2,0,0,1861,1,0,0,0.0,0,7,200000,2002,2002,1
864,1.0,0,0,0,1,0,1,0,0,864,1,0,1,0.0,0,5,128500,1972,1972,0
872,1.0,0,0,0,1,0,4,0,1,872,0,0,1,0.0,0,4,123000,1971,1971,0
1114,2.0,1,0,0,1,0,2,0,1,1114,1,0,0,0.0,0,6,155000,2003,2004,1
1284,2.5,0,0,0,0,1,2,0,0,2169,1,0,0,149.0,0,8,228500,2002,2002,1
1172,1.5,0,0,0,1,1,2,0,1,1913,0,0,1,0.0,0,6,177000,1928,1950,0
728,2.5,0,0,0,0,1,2,1,0,1456,1,0,0,0.0,0,7,155835,2006,2006,0
960,1.0,0,0,0,1,0,1,0,1,960,0,0,0,0.0,0,4,108500,1920,1950,0
2156,2.0,0,0,0,1,1,2,0,0,2156,0,0,1,0.0,0,7,262500,1968,2003,1
1776,3.0,1,1,0,0,1,3,1,0,1776,1,0,0,100.0,0,8,283463,2006,2007,0
1494,3.0,1,0,0,0,1,2,0,0,1494,1,0,0,0.0,0,7,215000,1998,1998,1
938,2.0,0,0,0,1,0,0,0,0,2358,0,0,1,0.0,0,8,122000,1872,1987,1
1338,4.5,0,0,0,1,0,4,0,1,2634,0,0,1,368.0,0,5,200000,1969,1969,0
858,1.5,0,0,0,1,1,2,1,0,1716,1,0,1,318.0,0,6,171000,1962,1962,1
786,1.0,0,0,0,0,0,2,0,1,1176,0,0,1,0.0,0,6,134900,1937,2000,0
2053,3.5,1,0,0,0,1,3,1,0,3238,1,0,0,579.0,0,8,410000,1995,1996,1
992,3.5,1,0,0,0,1,3,0,0,1865,1,0,0,0.0,0,7,235000,2000,2000,1
1222,3.0,0,0,0,1,1,2,0,0,1920,0,0,0,143.0,0,7,170000,1968,1992,1
892,1.0,0,0,0,1,0,1,0,0,892,0,0,1,65.0,0,5,110000,1966,1966,0
1078,2.5,1,0,0,1,1,2,1,0,1078,1,0,1,0.0,0,5,149900,1971,2008,0
769,2.5,1,0,0,0,0,2,0,1,1573,1,0,0,216.0,0,6,177500,2000,2000,1
1980,3.0,1,1,0,0,1,3,1,0,1980,1,1,0,66.0,1,9,315000,2004,2005,1
990,3.5,0,0,0,1,0,2,0,0,2601,1,0,1,0.0,0,5,189000,1921,1998,0
